id,title,ios_url,ios_app_store_id,ios_app_name,android_url,android_package,android_app_name,windows_phone_url,windows_phone_app_id,windows_phone_app_name,description,google_product_category,product_type,link,image_link,condition,availability,price,sale_price,sale_price_effective_date,gtin,brand,mpn,item_group_id,gender,age_group,color,size,shipping,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,fb_product_category
2341829016,慵懶挖空條紋針織上衣,,,,,,,,,,材質:亞克力纖維42%、聚酯纖維30%、尼龍28%內裡:無 產地:中國商品描述:挖空設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=01&pp3=04&yano=2341829016&yacolor=046,https://photo.airspaceonline.com/photo/2341829016/2341829016-046-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,藍白條,,,AIR SPACE LADY,OL,上身,,,針織
2341829052,挖肩繞頸針織長版上衣,,,,,,,,,,材質:聚酯纖維100% 內裡:無 產地:中國商品描述:挖肩設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=01&pp3=04&yano=2341829052&yacolor=228,https://photo.airspaceonline.com/photo/2341829052/2341829052-228-01.jpg,new,available for order,690 TWD,690 TWD,,,Airspace,,,,,奶白,,,AIR SPACE LADY,OL,上身,,,針織
2141821010,復古方領絨面澎袖上衣,,,,,,,,,,材質:85%聚酯纖維15%人造棉內裡:無 產地:中國商品描述:合身版型/ 打褶縮袖設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2141821010&yacolor=139,https://photo.airspaceonline.com/photo/2141821010/2141821010-139-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,深杏,,,服飾,OL,上身,,,上衣
2341824007,翻領針織開衩長洋裝,,,,,,,,,,材質:嫘縈100%內裡:無 產地:中國商品描述:開領設計/腰附鬆緊/側開衩設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,長洋裝,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=03&pp3=05&yano=2341824007&yacolor=006,https://photo.airspaceonline.com/photo/2341824007/2341824007-006-01.jpg,new,available for order,1180 TWD,1180 TWD,,,Airspace,,,,,杏,,,AIR SPACE LADY,OL,洋裝/連身褲,,,洋裝
2341829012,熊寶寶V領針織毛衣,,,,,,,,,,材質:尼龍100%內裡:無 產地:中國商品描述:V領設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=01&pp3=04&yano=2341829012&yacolor=002,https://photo.airspaceonline.com/photo/2341829012/2341829012-002-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,白,,,AIR SPACE LADY,OL,上身,,,針織
2410123003,氣質小香織紋短褲,,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:附口袋/腰附鬆緊/側附拉鍊商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,小香花呢,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=35&yano=2410123003&yacolor=015,https://photo.airspaceonline.com/photo/2410123003/2410123003-015-01.jpg,new,available for order,590 TWD,384 TWD,,,Airspace,,,,,粉紅,,,新品上市,AS,熱銷推薦,,特價品,褲子
2410127005,細肩背心休閒套裝(附胸墊),,,,,,,,,,材質材質:上身表布:聚酯纖維95%彈性纖維5% 下身表布:聚酯纖維95%彈性纖維5% 裡布:聚酯纖維100%內裡:有 產地:中國商品描述:上身:附胸墊(可拆) 下身:腰附鬆緊/內裡為短褲商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,短褲,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=02&yano=2410127005&yacolor=306,https://photo.airspaceonline.com/photo/2410127005/2410127005-306-01.jpg,new,available for order,790 TWD,590 TWD,,,Airspace,,,,,花灰,,,服飾,AS,下著,,,套裝
2341823004,時髦皮革寬擺短褲,,,,,,,,,,材質:PU45% 嫘縈55%內裡:有 產地:中國商品描述:寬擺設計/皮製品請勿下水洗滌，建議可用軟布輕輕擦拭，也可沾取少量清水擦拭後陰乾商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,短褲,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=02&pp3=02&yano=2341823004&yacolor=001,https://photo.airspaceonline.com/photo/2341823004/2341823004-001-01.jpg,new,available for order,690 TWD,690 TWD,,,Airspace,,,,,黑,,,AIR SPACE LADY,OL,下著,,,褲子
2330112005,單色U領羅紋上衣,,,,,,,,,,材質:嫘縈100%內裡:無 產地:中國商品描述:合身設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2330112005&yacolor=902,https://photo.airspaceonline.com/photo/2330112005/2330112005-902-01.jpg,new,available for order,490 TWD,490 TWD,,,Airspace,,,,,寶藍,,,服飾,AS,上身,,,針織
2341829022,交叉綁帶針織上衣,,,,,,,,,,材質:聚酯纖維39% 尼龍30% 亞克力纖維25% 羊毛6%內裡:無 產地:中國商品描述:下擺綁帶設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=01&pp3=04&yano=2341829022&yacolor=017,https://photo.airspaceonline.com/photo/2341829022/2341829022-017-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,咖啡,,,AIR SPACE LADY,OL,上身,,,針織
2340821042,兩件式銀釦羅紋上衣,,,,,,,,,,材質:聚酯纖維95% 彈性纖維5%內裡:無 產地:中國商品描述:外:單釦設計 內:短版設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=01&pp3=02&yano=2340821042&yacolor=023,https://photo.airspaceonline.com/photo/2340821042/2340821042-023-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,紫,,,AIR SPACE PLUS,A PLUS,上身,,,上衣
2341826010,時髦配色針織外套,,,,,,,,,,材質:棉60%、亞克力纖維40%內裡:無 產地:中國商品描述:附口袋商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=07&yano=2341826010&yacolor=014,https://photo.airspaceonline.com/photo/2341826010/2341826010-014-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,灰,,,服飾,OL,上身,,特價品,外套
2341824015,法式尖領百褶短洋裝,,,,,,,,,,材質:聚酯纖維98% 彈性纖維2%內裡:無 產地:中國商品描述:腰附鬆緊/壓釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,洋裝,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=03&pp3=05&yano=2341824015&yacolor=015,https://photo.airspaceonline.com/photo/2341824015/2341824015-015-01.jpg,new,available for order,1180 TWD,1180 TWD,,,Airspace,,,,,粉紅,,,服飾,OL,洋裝/連身褲,,,洋裝
2341829038,立領挖肩針織毛衣,,,,,,,,,,材質:亞克力纖維100%內裡:無 產地:中國商品描述:挖肩設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=01&pp3=04&yano=2341829038&yacolor=006,https://photo.airspaceonline.com/photo/2341829038/2341829038-006-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,杏,,,AIR SPACE LADY,OL,上身,,,針織
2341826002,【林瑄聯名】OVERSIZE皮質棒球外套,,,,,,,,,,材質:PU45% 嫘縈55%內裡:有 產地:中國商品描述:排釦設計/皮製品請勿下水洗滌，建議可用軟布輕輕擦拭，也可沾取少量清水擦拭後陰乾商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,外套/罩衫,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=01&pp3=05&yano=2341826002&yacolor=001,https://photo.airspaceonline.com/photo/2341826002/2341826002-001-01.jpg,new,available for order,1580 TWD,1580 TWD,,,Airspace,,,,,黑,,,AIR SPACE LADY,OL,上身,,,外套
2341822004,皮質前開衩長裙(附皮帶),,,,,,,,,,材質:嫘縈55% PU45%內裡:無 產地:中國商品描述:附皮帶/後附拉鍊/前開衩設計/皮製品請勿下水洗滌，建議可用軟布輕輕擦拭，也可沾取少量清水擦拭後陰乾商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,裙類,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=01&yano=2341822004&yacolor=001,https://photo.airspaceonline.com/photo/2341822004/2341822004-001-01.jpg,new,available for order,990 TWD,990 TWD,,,Airspace,,,,,黑,,,服飾,OL,下著,,,裙子
2341823022,腰線奇蹟西裝長褲,,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:後附拉鍊商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,長褲,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=03&yano=2341823022&yacolor=001,https://photo.airspaceonline.com/photo/2341823022/2341823022-001-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,黑,,,服飾,OL,下著,,,褲子
2341826005,復古毛呢織紋外套,,,,,,,,,,材質:嫘縈50% 尼龍22% 聚酯纖維28%內裡:有 產地:中國商品描述:排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,套裝,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=03&pp3=06&yano=2341826005&yacolor=001,https://photo.airspaceonline.com/photo/2341826005/2341826005-001-01.jpg,new,available for order,1180 TWD,1180 TWD,,,Airspace,,,,,黑,,,服飾,OL,洋裝/連身褲,,,外套
2341829020,削肩條紋合身上衣,,,,,,,,,,材質:嫘縈100%內裡:無 產地:中國商品描述:挖肩設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=01&pp3=02&yano=2341829020&yacolor=003,https://photo.airspaceonline.com/photo/2341829020/2341829020-003-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,藍,,,AIR SPACE LADY,OL,上身,,,針織
2340829030,繞頸綁帶排釦針織上衣,,,,,,,,,,材質:亞克力纖維42% 尼龍28% 聚酯纖維30%內裡:無 產地:中國商品描述:排釦及綁帶設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=01&pp3=02&yano=2340829030&yacolor=001,https://photo.airspaceonline.com/photo/2340829030/2340829030-001-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,黑,,,AIR SPACE PLUS,A PLUS,上身,,,針織
2341822017,混色皮質短裙(附皮帶),,,,,,,,,,材質:表層:PU100% 裡層:聚酯纖維100% 內裡:聚酯纖維100%內裡:有 產地:中國商品描述:附口袋/內裡為短褲/皮製品請勿下水洗滌，建議可用軟布輕輕擦拭，也可沾取少量清水擦拭後陰乾商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,裙類,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=02&pp3=01&yano=2341822017&yacolor=099,https://photo.airspaceonline.com/photo/2341822017/2341822017-099-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,棕,,,AIR SPACE LADY,OL,下著,,,裙子
