id,availability,condition,title,color,description,image_link,link,price,sale_price,brand,google_product_category,InventoryStatus,IsHot,sellstart,schedule
MT1M21796CL49174,in stock,new,PEANUTS 史努比厚磅抽繩帽TEE,深藍,厚磅絨布面料/印花設計/梯型口袋/抽繩帽TEE,https://pic.pzcdn.tw/pazzo/ProductBasic/0089c0f0-b387-4fd5-b26a-d93d9f8fcf51.jpg,https://www.pazzo.com.tw/market/n/21796?c=49174,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2024-03-01,20240122
MT1M22061CL49870,in stock,new,MIT & IN THING LOGO不修邊短版圓領TEE,鐵灰,台灣製造/自訂開發布料/親膚棉質面料/LOGO設計/下襬不修邊造型,https://pic.pzcdn.tw/pazzo/ProductBasic/3f71fcd8-2c7e-471b-a5ae-5e23918a5a0e.jpg,https://www.pazzo.com.tw/market/n/22061?c=49870,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-03-11,20240311
MT1M22590CL51118,in stock,new,刷色挺版牛仔寬褲,淡紫,挺實丹寧面料/隨性時髦鬆弛感風格/刷白設計,https://pic.pzcdn.tw/pazzo/ProductBasic/06503cef-748c-4a30-9a19-ecfd828e40a1.jpg,https://www.pazzo.com.tw/market/n/22590?c=51118,1290.00 TWD,1290.00 TWD,PAZZO,1604,N,N,2024-08-05,20240805
MT1M20016CL44886,in stock,new,休閒長腿落地寬褲(附綁帶),裸粉,腰結上有綁帶/腰結下車摺設計/有側口袋/後面裝飾假口袋/有內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/08f4ce8d-dbfe-4f29-8275-b7d0eb074b50.jpg,https://www.pazzo.com.tw/market/n/20016?c=44886,790.00 TWD,690.00 TWD,PAZZO,1604,N,N,2022-09-05,20220905
MT1M21772CL49109,in stock,new,毛毛感修身開岔長裙,咖,親膚毛毛感面料/後開岔設計/隱形拉鍊設計/有內裡/微A字版型,https://pic.pzcdn.tw/pazzo/ProductBasic/09f548df-bd3c-4b77-b8fc-cd12cdabb2cc.jpg,https://www.pazzo.com.tw/market/n/21772?c=49109,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-01-02,20240102
MT1M22597CL51132,in stock,new,NEW BALANCE LOGO輕量運動短褲,薄荷綠,"NEW BALANCE正品/NEW BALANCE logo/輕量彈性布料/抽繩褲頭/兩側拉鍊口袋/拉鍊貼邊後口袋/中性款,男女皆可穿",https://pic.pzcdn.tw/pazzo/ProductBasic/0cbde5f6-2a58-4c9f-8c35-ee0a9089594b.jpg,https://www.pazzo.com.tw/market/n/22597?c=51132,1780.00 TWD,1780.00 TWD,PAZZO,1604,Y,N,2024-08-05,20240805
MT1M14114CL32175,in stock,new,MIT 顯瘦款露肩磨毛合身洋裝,墨綠,可拉一字領/內裡磨毛,https://pic.pzcdn.tw/pazzo/ProductBasic/0e3469ff-3858-4da7-a12e-208d8fba537a.jpg,https://www.pazzo.com.tw/market/n/14114?c=32175,390.00 TWD,390.00 TWD,PAZZO,1604,N,N,2016-12-14,20161214
MT1M21772CL49107,in stock,new,毛毛感修身開岔長裙,白,親膚毛毛感面料/後開岔設計/隱形拉鍊設計/有內裡/微A字版型,https://pic.pzcdn.tw/pazzo/ProductBasic/13613fe1-21ba-4ac0-a5ec-84ca5152e1fe.jpg,https://www.pazzo.com.tw/market/n/21772?c=49107,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2024-01-02,20240102
MT1M22588CL51113,in stock,new,MIT厚磅刺繡造型城市TEE,米,台灣製造/PAZZO自訂開發布料/厚磅棉質面料/刺繡造型TEE/每批布皆有些微色差屬正常現象,https://pic.pzcdn.tw/pazzo/ProductBasic/15057f2d-c298-41dc-92a4-431a50dd0d8b.jpg,https://www.pazzo.com.tw/market/n/22588?c=51113,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-07-08,20240708
MT1M21311CL47956,in stock,new,細肩帶條紋平口上衣(TAMMY聯名款),黃,可拆可綁式肩帶/荷葉邊平口上衣/領口鬆緊帶/附內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/17a2928c-3805-4a46-82ab-0788d8b74ddc.jpg,https://www.pazzo.com.tw/market/n/21311?c=47956,590.00 TWD,490.00 TWD,PAZZO,1604,Y,N,2023-09-04,20230817
MT1M13473CL30971,in stock,new,基本款前打摺雪紡寬褲,深粉,口袋前真後假/前腰打摺造型/有裡布,https://pic.pzcdn.tw/pazzo/ProductBasic/1e719705-deb2-4d99-a996-7a1c1e2210ce.jpg,https://www.pazzo.com.tw/market/n/13473?c=30971,690.00 TWD,690.00 TWD,PAZZO,1604,Y,N,2019-01-21,20190121
MT1M21954CL49569,in stock,new,後綁帶造型長版襯衫,磚紅,袖口開岔設計/後領綁帶造型,https://pic.pzcdn.tw/pazzo/ProductBasic/3155fe29-273e-41da-940e-31426b64eca8.jpg,https://www.pazzo.com.tw/market/n/21954?c=49569,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-05-07,20240325
MT1M22320CL50533,in stock,new,EUTOPIA厚磅洗舊感標語TEE,白,厚磅洗舊感棉TEE/ 耐洗不易起皺 / 洗舊感印花設計,https://pic.pzcdn.tw/pazzo/ProductBasic/3383e5be-a8f9-4f59-813c-b73cd98ea168.jpg,https://www.pazzo.com.tw/market/n/22320?c=50533,890.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-09-23,20240923
MT1M22365CL50627,in stock,new,MIT PEANUTS FRIENDS厚磅Tee,灰,台灣製造/PAZZO自訂開發全棉厚磅布料/印花設計,https://pic.pzcdn.tw/pazzo/ProductBasic/3778f81f-b5ef-47dd-b54a-ca2394d2b2ec.jpg,https://www.pazzo.com.tw/market/n/22365?c=50627,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-05-27,20240527
MT1M22263CL50392,in stock,new,黑色山茶花頸鍊(佑妮聯名款),黑,韓國直送/ 立體山茶花朵設計/ 頸鍊為麂皮材質/ 鍊長可調,https://pic.pzcdn.tw/pazzo/ProductBasic/38b3e57a-6951-46f7-b2d8-91b4eda95936.jpg,https://www.pazzo.com.tw/market/n/22263?c=50392,490.00 TWD,490.00 TWD,PAZZO,1604,N,N,2024-08-01,20240818
MT1M13462CL30953,in stock,new,復古仿舊彈力斜紋寬褲,卡其,舒適彈力斜紋面料/附造型真口袋/包臀舒適版型,https://pic.pzcdn.tw/pazzo/ProductBasic/07f76586-4e45-4c7e-aedd-9a4dd92e3c0a.jpg,https://www.pazzo.com.tw/market/n/13462?c=30953,690.00 TWD,690.00 TWD,PAZZO,1604,Y,N,2019-01-21,20190121
MT1M22665CL51263,in stock,new,MIT品牌LOGO刺繡削肩背心,白,台灣製造/ PAZZO自訂開發布料/親膚羅紋面料/品牌LOGO刺繡造型/削肩背心版型,https://pic.pzcdn.tw/pazzo/ProductBasic/1cfab14b-6066-46f6-b081-989beb6d7ac4.jpg,https://www.pazzo.com.tw/market/n/22665?c=51263,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-08-26,20240826
MT1M22270CL50407,in stock,new,MIT顯瘦長腿高腰魚尾裙(空氣棉),黑,台灣製造/PAZZO自訂開發布料/親膚面料/腰圍包邊設計/高腰顯瘦長腿版型,https://pic.pzcdn.tw/pazzo/ProductBasic/1d815c81-34e1-4208-b5c6-b486f390005c.jpg,https://www.pazzo.com.tw/market/n/22270?c=50407,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-08-12,20240812
MT1M20423CL45853,in stock,new,側腰釦直筒牛仔褲,深藍,無彈挺料牛仔布/直筒顯瘦版型/側腰釦設計，可自行調節,https://pic.pzcdn.tw/pazzo/ProductBasic/2d2bec9f-aa22-42f2-82b2-72488ce22e1e.jpg,https://www.pazzo.com.tw/market/n/20423?c=45853,990.00 TWD,990.00 TWD,PAZZO,1604,Y,N,2022-12-12,20221212
MT1M22111CL50005,in stock,new,顯瘦無腰節緞面魚尾長裙,銀灰,質感緞面面料/無腰結造型/側開拉鍊/魚尾傘襬造型/淺色附內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/317a536e-8ab0-4361-a9b2-d7e6b5f6f432.jpg,https://www.pazzo.com.tw/market/n/22111?c=50005,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-04-22,20240422
MT1M22245CL50353,in stock,new,細肩後綁繩長洋裝,白,肩帶鬆緊綁帶/背後綁結設計/有內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/31b3d6d1-4e9d-44e6-8642-1f1b1636ccb7.jpg,https://www.pazzo.com.tw/market/n/22245?c=50353,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2024-06-11,20240611
MT1M22154CL50118,in stock,new,抽繩大口袋造型工裝裙,鐵灰,腰節鬆緊帶設計/ 有內裡/ 兩側抽皺口袋設計/兩側斜口袋/後開岔造型,https://pic.pzcdn.tw/pazzo/ProductBasic/35c2372e-ce3e-4b90-b3e2-1a2f9894f433.jpg,https://www.pazzo.com.tw/market/n/22154?c=50118,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-05-27,20240527
MT1M22220CL50309,in stock,new,POLO領短版修身雙拉鍊上衣,灰,華夫格親膚面料/前片雙頭拉鍊設計/POLO領造型,https://pic.pzcdn.tw/pazzo/ProductBasic/3a2942b4-fb80-4ade-89d6-6f99b820be0f.jpg,https://www.pazzo.com.tw/market/n/22220?c=50309,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-08-01,20240617
MT1M21711CL48934,in stock,new,質感長腿魚尾緞面長裙,深藍,質感光澤面料/魚尾裙擺設計/側邊隱形拉鍊/有內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/3b501f31-7769-460a-b224-e44d42443262.jpg,https://www.pazzo.com.tw/market/n/21711?c=48934,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2024-01-17,20231113
MT1M21761CL49076,in stock,new,品牌LOGO澎澎立體鋪棉小圓包,黑,PPP LOGO金屬標/澎澎鋪棉壓線造型/小巧立體收納包/拉鍊設計,https://pic.pzcdn.tw/pazzo/ProductBasic/2bcab1c5-a25a-4d04-a4ac-79ff324a8df1.jpg,https://www.pazzo.com.tw/market/n/21761?c=49076,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-03-02,20240102
MT1M22772CL51486,in stock,new,透肌感立體紗蕾絲罩衫,白,立體紗透肌感蕾絲布料/ 綁袋造型設計每批布皆有些微色差屬正常現象,https://pic.pzcdn.tw/pazzo/ProductBasic/3874f0da-51ce-4913-b1c5-9b7c1af5283d.jpg,https://www.pazzo.com.tw/market/n/22772?c=51486,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-09-23,20240923
MT1M18571CL41539,in stock,new,MORE REAL 時髦墊肩上衣,白,台灣製造/PAZZO自訂開發布料/親膚柔棉/肩膀墊肩造型,https://pic.pzcdn.tw/pazzo/ProductBasic/388aa66f-8c38-4c1a-9411-fa75fde56994.jpg,https://www.pazzo.com.tw/market/n/18571?c=41539,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2023-04-10,20210615
MT1M21429CL48239,in stock,new,立體小香雪花拼接洋裝,黑,立體圈圈雪花布料拼接挺料襯衫裙/ 裙身有內裡/ 兩側有隱形口袋,https://pic.pzcdn.tw/pazzo/ProductBasic/07c0219b-ff8f-47aa-a1fc-baedabcf3552.jpg,https://www.pazzo.com.tw/market/n/21429?c=48239,1090.00 TWD,1090.00 TWD,PAZZO,1604,Y,N,2023-11-20,20231120
MT1M21761CL49077,in stock,new,品牌LOGO澎澎立體鋪棉小圓包,銀,PPP LOGO金屬標/澎澎鋪棉壓線造型/小巧立體收納包/拉鍊設計,https://pic.pzcdn.tw/pazzo/ProductBasic/09194f95-ca69-4107-a149-b6c5e4dc7749.jpg,https://www.pazzo.com.tw/market/n/21761?c=49077,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-03-02,20240102
MT1M22663CL51259,in stock,new,MIT日常超柔彈側剪接圓領上衣,淺藍,台灣製造/ 品牌開發布料/ 舒適柔彈面料/日常圓領TEE/側邊拷克造型,https://pic.pzcdn.tw/pazzo/ProductBasic/09e71826-0c89-451d-b0ad-4e736de2d1a5.jpg,https://www.pazzo.com.tw/market/n/22663?c=51259,490.00 TWD,299.00 TWD,PAZZO,1604,N,N,2024-09-02,20240902
MT1M21195CL47656,in stock,new,冰膚美背涼感BRA TOP(牛奶絲),黑,MIT台灣製造/ 柔滑冰膚涼感牛奶絲布料/ 可拆式上薄下厚一片式胸墊/ 可調式彈性肩帶/ 弧形美背設計,https://pic.pzcdn.tw/pazzo/ProductBasic/0f800950-ab2e-4a50-8e08-ad1d2c53edb6.jpg,https://www.pazzo.com.tw/market/n/21195?c=47656,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-04-01,20230731
MT1M21554CL48554,in stock,new,PAZZO SPACE短袖印花TEE,灰,舒適棉質面料/圓領寬鬆版型/標語印花設計,https://pic.pzcdn.tw/pazzo/ProductBasic/2409025a-2661-4b74-9972-911fc118e9ff.jpg,https://www.pazzo.com.tw/market/n/21554?c=48554,490.00 TWD,399.00 TWD,PAZZO,1604,Y,N,2024-03-01,20231011
MT1M21570CL48589,in stock,new,透肌感條紋高領上衣,黑白,微透肌感條紋面料/領口邊緣微捲邊造型/下襬圓弧造型,https://pic.pzcdn.tw/pazzo/ProductBasic/2821a748-e139-4abd-a947-ad64efbffff4.jpg,https://www.pazzo.com.tw/market/n/21570?c=48589,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2023-11-27,20231127
MT1M21708CL48925,in stock,new,綁脖造型澎袖上衣,黑,挺料質感襯杉布料/ 澎澎袖設計/彈性細繩綁脖造型/後背鬆緊帶打攬造型,https://pic.pzcdn.tw/pazzo/ProductBasic/058648c5-1f68-422f-a9dd-b5ff2f957df4.jpg,https://www.pazzo.com.tw/market/n/21708?c=48925,690.00 TWD,690.00 TWD,PAZZO,1604,N,N,2023-12-25,20231225
MT1M21690CL48877,in stock,new,MIT小高領羅紋長袖上衣,黑,MIT台灣製造/ 品牌自訂開發布料/ 舒適親膚羅紋布料/小高領造型,https://pic.pzcdn.tw/pazzo/ProductBasic/0898b5c5-2496-4bba-b022-043101faaa65.jpg,https://www.pazzo.com.tw/market/n/21690?c=48877,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2023-12-11,20231211
MT1M21875CL49341,in stock,new,MIT HOOHOO內刷毛連帽衛衣,麻杏,MIT台灣製造/ 舒適內刷毛布料/ 呼呼印花設計/ 連帽抽繩設計,https://pic.pzcdn.tw/pazzo/ProductBasic/096221d5-605c-4a3f-a18b-c6a8fb13f060.jpg,https://www.pazzo.com.tw/market/n/21875?c=49341,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2024-01-08,20240108
MT1M21658CL48821,in stock,new,洞洞透肌圓領長版針織洋裝,白,親膚針織面料/洞洞感長針織/洋裝長版上衣兩穿式,https://pic.pzcdn.tw/pazzo/ProductBasic/0aa4571e-a7d9-4b55-9124-7269ac8ed466.jpg,https://www.pazzo.com.tw/market/n/21658?c=48821,1090.00 TWD,990.00 TWD,PAZZO,1604,N,N,2023-11-27,20231127
MT1M19818CL44464,in stock,new,微透肌澎袖圓領上衣,淡粉紫,天絲質感微透肌布料/舒適透氣/後領開水滴洞/肩袖處抽皺設計/泡泡袖造型,https://pic.pzcdn.tw/pazzo/ProductBasic/10f0fcbb-26fd-4fb9-81c8-8851dac2beae.jpg,https://www.pazzo.com.tw/market/n/19818?c=44464,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2023-03-26,20220627
MT1M21843CL49281,in stock,new,大領片珍珠釦外套,白,"小香風織紋面料/大領片造型,領片可拆/立體珍珠排釦/大口袋造型",https://pic.pzcdn.tw/pazzo/ProductBasic/116656b7-e65b-4576-9c2f-d408d8c7b94a.jpg,https://www.pazzo.com.tw/market/n/21843?c=49281,1590.00 TWD,1590.00 TWD,PAZZO,1604,Y,N,2024-01-08,20240108
MT1M11831CL27570,in stock,new,細帶荷葉點綴皺棉麻背心,米,領口鬆緊帶設計/肩帶不可調/無內裡/建議內搭短袖上衣或背心,https://pic.pzcdn.tw/pazzo/ProductBasic/1f4f799d-6061-49e4-9be7-c03587e77c81.jpg,https://www.pazzo.com.tw/market/n/11831?c=27570,490.00 TWD,490.00 TWD,PAZZO,1604,Y,N,2020-08-22,20180822
MT1M21726CL48972,in stock,new,透膚印花撞色上衣(URBAN RESEARCH聯名款),粉,"親膚網紗面料/印花設計/撞色密拷邊/每批布皆微小缸差,屬正常現象)",https://pic.pzcdn.tw/pazzo/ProductBasic/2048de54-821d-4f6b-824b-c6502de0e00b.jpg,https://www.pazzo.com.tw/market/n/21726?c=48972,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-02-12,20231218
MT1M11714CL27257,in stock,new,MIT 經典彈力顯瘦長褲,櫻草黃,MIT自訂超彈力面料/二側無口袋/後片有口袋/腰頭有鬆緊帶,https://pic.pzcdn.tw/pazzo/ProductBasic/25060bca-d1b8-4be1-8621-f276210c6f1b.jpg,https://www.pazzo.com.tw/market/n/11714?c=27257,390.00 TWD,390.00 TWD,PAZZO,1604,N,N,2017-08-14,20170814
MT1M18381CL44920,in stock,new,& IN THING LOGO短版TEE,純白,台灣製造/ PAZZO自訂開發布料 /下擺不修邊/胸口印花設計,https://pic.pzcdn.tw/pazzo/ProductBasic/08064c8a-250e-46a0-a5fe-7df5b987bc48.jpg,https://www.pazzo.com.tw/market/n/18381?c=44920,390.00 TWD,390.00 TWD,PAZZO,1604,N,N,2023-06-10,20210315
MT1M21908CL49439,in stock,new,厚挺斜紋口袋造型工裝寬褲,白,"挺版斜紋布料/兩側斜口袋設計/前後多口袋綁帶造型/腰圍整圈鬆緊帶加彈性繩/壓線造型/材質以官網標示為主/深色商品因特殊染料特性,容易因摩擦及水洗而導致沾色,穿著時請避免接觸淺色衣物",https://pic.pzcdn.tw/pazzo/ProductBasic/13007e4a-c9c0-4c42-bb0e-4cdc87f3a54c.jpg,https://www.pazzo.com.tw/market/n/21908?c=49439,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2024-07-08,20240115
MT1M21806CL49194,in stock,new,MIT 寬鬆圓領寵物大學TEE,深藍,MIT台灣製造/ 舒適大絨布料/寵物印花TEE,https://pic.pzcdn.tw/pazzo/ProductBasic/19dd4b62-36c7-424e-8b39-b8b90d3e0ba6.jpg,https://www.pazzo.com.tw/market/n/21806?c=49194,990.00 TWD,890.00 TWD,PAZZO,1604,N,N,2023-12-25,20231225
MT1M22024CL49767,in stock,new,MIT斜領不對稱細肩帶BRA TOP(佑妮聯名款),靛藍,台灣製造/自訂開發布料/親膚羅紋面料 /微削肩不對造型/ 附可拆’上薄下厚一片式胸墊/ 胸下圍鬆緊帶包覆,https://pic.pzcdn.tw/pazzo/ProductBasic/19e23ce8-c802-4397-bc5c-03e5a50f7d42.jpg,https://www.pazzo.com.tw/market/n/22024?c=49767,590.00 TWD,590.00 TWD,PAZZO,1604,Y,N,2024-05-17,20240219
MT1M22160CL50136,in stock,new,舒適雲朵魚尾長裙,黑,舒適軟糯雲朵面料/無腰節鬆緊帶設計/魚尾裙擺設計,https://pic.pzcdn.tw/pazzo/ProductBasic/1d8ad727-be59-4023-8f63-b107a5d55615.jpg,https://www.pazzo.com.tw/market/n/22160?c=50136,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-07-22,20240520
MT1M22592CL51123,in stock,new,小辣渡假美背BRA洋裝(佑妮聯名款),黑,舒適夏日輕麻布料/ 美背造型設計/ 附上薄下厚可拆式胸墊/  肩上鬆緊設計可拉一字領/ 袖口鬆緊設計/ 後腰綁帶可自行打結造型變化/ 側開隱形拉鍊/ 有內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/222f927f-0ea8-4c6f-9b3b-e757509bb3b1.jpg,https://www.pazzo.com.tw/market/n/22592?c=51123,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-08-18,20240818
MT1M22408CL50717,in stock,new,前開岔長腿西裝長裙,淺米黃,挺料雪紡面料/顯瘦A字版型/前中長開岔造型,https://pic.pzcdn.tw/pazzo/ProductBasic/27900ca9-88be-4b36-aeee-ba529ebb151c.jpg,https://www.pazzo.com.tw/market/n/22408?c=50717,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-06-17,20240617
MT1M21990CL49667,in stock,new,品牌LOGO刺繡圓領針織上衣外套,麻灰,柔軟針織面料/品牌LOGO刺繡造型/前開釦設計/上衣外套兩穿式,https://pic.pzcdn.tw/pazzo/ProductBasic/2c285341-1daa-4966-8657-082eb49626af.jpg,https://www.pazzo.com.tw/market/n/21990?c=49667,690.00 TWD,690.00 TWD,PAZZO,1604,N,N,2024-07-25,20240226
MT1M21790CL49159,in stock,new,MIT親膚柔棉圓領捲邊上衣,藍,台灣製造/自訂開發布料/親膚柔棉面料/袖口、下襬捲邊造型,https://pic.pzcdn.tw/pazzo/ProductBasic/2c94f9bb-4d48-4fbc-b45b-6f39c4fa4eb2.jpg,https://www.pazzo.com.tw/market/n/21790?c=49159,490.00 TWD,399.00 TWD,PAZZO,1604,Y,N,2024-02-26,20240226
MT1M21575CL48605,in stock,new,雙釦V領粗針織外套,焦糖,微彈立體感針織/V領雙釦造型/寬門襟造型,https://pic.pzcdn.tw/pazzo/ProductBasic/2f281a3c-02cd-466b-aa1e-151ffc581414.jpg,https://www.pazzo.com.tw/market/n/21575?c=48605,1190.00 TWD,1190.00 TWD,PAZZO,1604,N,N,2023-12-18,20231218
MT1M22144CL50097,in stock,new,MIT 雙口袋造型工裝棉裙,黑,台灣製造/自訂開發布料/舒適厚大絨布/腰結彈性抽繩設計/兩側袋蓋真口袋/兩側斜口袋/後開岔設計/下襬不修邊造型/後下襬開岔/衛衣面料不修邊造型會有些微掉屑屬正常現象,https://pic.pzcdn.tw/pazzo/ProductBasic/308d2a5c-6b66-4b82-b19b-2a68ef2c606d.jpg,https://www.pazzo.com.tw/market/n/22144?c=50097,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-05-13,20240513
MT1M21790CL49156,in stock,new,MIT親膚柔棉圓領捲邊上衣,白,台灣製造/自訂開發布料/親膚柔棉面料/袖口、下襬捲邊造型,https://pic.pzcdn.tw/pazzo/ProductBasic/38139ef2-ebc6-47b6-8f25-81e9b95a08f7.jpg,https://www.pazzo.com.tw/market/n/21790?c=49156,490.00 TWD,399.00 TWD,PAZZO,1604,Y,N,2024-02-26,20240226
MT1M21976CL49626,in stock,new,MIT 空氣感坑條連帽拉鍊外套,黑,台灣製造/自訂空氣感坑條布料/涼感親膚柔棉/雙頭拉鍊設計/連帽造型/口袋造型/袖口羅紋縮口拼接,https://pic.pzcdn.tw/pazzo/ProductBasic/075bfe51-a231-490b-b3af-26faed6f31c0.jpg,https://www.pazzo.com.tw/market/n/21976?c=49626,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-09-23,20240325
MT1M22027CL49772,in stock,new,經典口袋寬版襯衫,桃粉,挺料質感襯衫布料/ 大口袋裝飾,https://pic.pzcdn.tw/pazzo/ProductBasic/0f06b920-f848-43dc-afc1-ba987a1ceda4.jpg,https://www.pazzo.com.tw/market/n/22027?c=49772,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2024-04-15,20240415
MT1M21824CL49237,in stock,new,品牌LOGO澎澎感鋪棉收納包(大),奶白,品牌LOGO刺繡造型/PPP金屬拉片/耐磨耐刮拉鍊/布料防潑水/內裡夾層設計/鋪棉造型收納包/提把設計,https://pic.pzcdn.tw/pazzo/ProductBasic/0f758809-8646-4066-bd01-e2dc92d90c81.jpg,https://www.pazzo.com.tw/market/n/21824?c=49237,690.00 TWD,690.00 TWD,PAZZO,1604,N,N,2024-04-17,20240226
MT1M21923CL49485,in stock,new,顯瘦前拉鍊針織平口上衣,深咖,親膚針織面料/前片雙頭拉鍊設計/可單穿或疊穿造型,https://pic.pzcdn.tw/pazzo/ProductBasic/2430afae-59fd-4d12-a538-f8ae8e9a3421.jpg,https://www.pazzo.com.tw/market/n/21923?c=49485,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-07-22,20240311
MT1M22177CL50185,in stock,new,MIT微透肌下襬不規則短版上衣,杏,MIT台灣製造/自訂開發布料/親膚柔彈面料/下襬不規則顯瘦造型,https://pic.pzcdn.tw/pazzo/ProductBasic/2eceb1b8-7385-437b-a01b-630fe5f66ace.jpg,https://www.pazzo.com.tw/market/n/22177?c=50185,490.00 TWD,299.00 TWD,PAZZO,1604,N,N,2024-05-06,20240422
MT1M21891CL49392,in stock,new,MIT 舒適圓領長袖TEE,黑,台灣製造/自訂開發布料/舒適水洗棉面料/領口袖口羅紋包覆/圓領基本百搭,https://pic.pzcdn.tw/pazzo/ProductBasic/3622a0f3-9c17-459a-ba51-a5dd2f6a857f.jpg,https://www.pazzo.com.tw/market/n/21891?c=49392,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-01-12,20240102
MT1M22143CL50093,in stock,new,MIT緞帶蝴蝶結造型圓領TEE,淺花灰,MIT台灣製造/品牌自訂面料/舒適親膚棉質布料/緞面蝴蝶結造型,https://pic.pzcdn.tw/pazzo/ProductBasic/3d026f44-e739-458f-9363-3f246261a778.jpg,https://www.pazzo.com.tw/market/n/22143?c=50093,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-04-16,20240429
MT1M21490CL48388,in stock,new,經典長方形霧金釦牛皮皮帶,咖,韓國直送/質感真皮/銅金色粗帶霧面長方形釦環/可調整鬆緊/百搭時髦配件,https://pic.pzcdn.tw/pazzo/ProductBasic/3d5f529d-6627-4440-b47f-3f296620d24e.jpg,https://www.pazzo.com.tw/market/n/21490?c=48388,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2023-11-06,20231106
MT1M22441CL50814,in stock,new,daily farm 可頌棒球帽,卡其,水洗刷舊布料/可調帽圍,https://pic.pzcdn.tw/pazzo/ProductBasic/00d536a7-3479-4c74-a515-aed3abdf77df.jpg,https://www.pazzo.com.tw/market/n/22441?c=50814,690.00 TWD,690.00 TWD,PAZZO,1604,N,N,2024-07-19,20240719
MT1M22058CL49861,in stock,new,質感水滴流線金屬戒,金,韓國選物/ 質感不規則弧形金屬線條,https://pic.pzcdn.tw/pazzo/ProductBasic/133c0fb3-72ab-4e9c-baaf-0ca605ef4116.jpg,https://www.pazzo.com.tw/market/n/22058?c=49861,490.00 TWD,490.00 TWD,PAZZO,1604,N,N,2024-04-15,20240415
