id,availability,condition,description,image_link,link,title,price,sale_price,gtin,mpn,brand,google_product_category,item_group_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
T208XL-沙,"in stock",new,絎縫高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T208XL-sand-F01.jpg,https://www.footer.com.tw/product-detail/T208XLXLSAND?utm_source=FB_dynamic&utm_medium=adGeek,絎縫高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T208XL,全產品,【新品＆活動企劃】,輕壓力襪,,
T210L-黑,"in stock",new,露營刺繡高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T210L-black-F01.jpg,https://www.footer.com.tw/product-detail/T210LLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,露營刺繡高筒登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T210L,全產品,【依襪型】,輕壓力襪,,
T210L-白,"in stock",new,露營刺繡高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T210L-white-F01.jpg,https://www.footer.com.tw/product-detail/T210LLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,露營刺繡高筒登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T210L,全產品,【依襪型】,輕壓力襪,,
T210M-黑,"in stock",new,露營刺繡高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T210M-black-F01.jpg,https://www.footer.com.tw/product-detail/T210MMBLACK?utm_source=FB_dynamic&utm_medium=adGeek,露營刺繡高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T210M,全產品,【新品＆活動企劃】,輕壓力襪,,
T210M-白,"in stock",new,露營刺繡高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T210M-white-F01.jpg,https://www.footer.com.tw/product-detail/T210MMWHITE?utm_source=FB_dynamic&utm_medium=adGeek,露營刺繡高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T210M,全產品,【新品＆活動企劃】,輕壓力襪,,
T210XL-黑,"in stock",new,露營刺繡高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T210XL-black-F01.jpg,https://www.footer.com.tw/product-detail/T210XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,露營刺繡高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T210XL,全產品,【新品＆活動企劃】,輕壓力襪,,
T210XL-白,"in stock",new,露營刺繡高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T210XL-white-F01.jpg,https://www.footer.com.tw/product-detail/T210XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,露營刺繡高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T210XL,全產品,【新品＆活動企劃】,輕壓力襪,,
T25-黑,"in stock",new,樂活時代輕壓力襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T25M-black-F01.jpg,https://www.footer.com.tw/product-detail/T25MBLACK?utm_source=FB_dynamic&utm_medium=adGeek,樂活時代輕壓力襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T25,全產品,【依襪型】,輕壓力襪,,
T31L-黑,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31L-black-F01.jpg,https://www.footer.com.tw/product-detail/T31LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31,全產品,【依襪型】,運動襪,,
T31L-藍,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31L-blue-F01.jpg,https://www.footer.com.tw/product-detail/T31LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31,全產品,【依襪型】,運動襪,,
T31L-深灰,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31L-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T31LDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31,全產品,【依襪型】,運動襪,,
T31L-淺灰,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31L-gray-F01.jpg,https://www.footer.com.tw/product-detail/T31LGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31,全產品,【依襪型】,運動襪,,
T31L-白,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31L-white-F01.jpg,https://www.footer.com.tw/product-detail/T31LWHITE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31,全產品,【依襪型】,運動襪,,
T31M-黑,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31M-black-F01.jpg,https://www.footer.com.tw/product-detail/T31MMBLACK?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31M,全產品,【依襪型】,運動襪,,
T31M-藍,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31M-blue-F01.jpg,https://www.footer.com.tw/product-detail/T31MMBLUE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31M,全產品,【依襪型】,運動襪,,
T31M-深灰,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31M-darkgray-F01%282%29.jpg,https://www.footer.com.tw/product-detail/T31MMDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31M,全產品,【依襪型】,運動襪,,
T31M-白,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31M-white-F01.jpg,https://www.footer.com.tw/product-detail/T31MMWHITE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31M,全產品,【依襪型】,運動襪,,
T31XL-黑,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31XL-black-F01.jpg,https://www.footer.com.tw/product-detail/T31XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31XL,全產品,【依襪型】,運動襪,,
T31XL-藍,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31XL-blue-F01.jpg,https://www.footer.com.tw/product-detail/T31XLXLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31XL,全產品,【依襪型】,運動襪,,
T31XL-深灰,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31XL-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T31XLXLDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31XL,全產品,【依襪型】,運動襪,,
T31XL-白,"in stock",new,單色運動逆氣流氣墊船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T31XL-white-F01.jpg,https://www.footer.com.tw/product-detail/T31XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,T31XL,全產品,【依襪型】,運動襪,,
T47L-黑,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47L-black-F01.jpg,https://www.footer.com.tw/product-detail/T47LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47,全產品,【依襪型】,微分子襪,,
T47L-深灰,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47L-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T47LDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47,全產品,【依襪型】,微分子襪,,
T47L-淺灰,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47L-gray-F01.jpg,https://www.footer.com.tw/product-detail/T47LGRAY?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47,全產品,【依襪型】,微分子襪,,
T47L-白,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47L-white-F01.jpg,https://www.footer.com.tw/product-detail/T47LWHITE?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47,全產品,【依襪型】,微分子襪,,
T47M-黑,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47M-black-F01.jpg,https://www.footer.com.tw/product-detail/T47MMBLACK?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47M,全產品,【依襪型】,微分子襪,,
T47M-深灰,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47M-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T47MMDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47M,全產品,【依襪型】,微分子襪,,
T47M-白,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47M-white-F01.jpg,https://www.footer.com.tw/product-detail/T47MMWHITE?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47M,全產品,【依襪型】,微分子襪,,
T47XL-黑,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47XL-black-F01.jpg,https://www.footer.com.tw/product-detail/T47XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47XL,全產品,【依襪型】,微分子襪,,
T47XL-深灰,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47XL-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T47XLXLDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47XL,全產品,【依襪型】,微分子襪,,
T47XL-白,"in stock",new,復古直線條微分子薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T47XL-white-F01.jpg,https://www.footer.com.tw/product-detail/T47XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,復古直線條微分子薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T47XL,全產品,【依襪型】,微分子襪,,
T51-黑,"in stock",new,零束縛．氣墊素面紳士襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T51L-black-F01.jpg,https://www.footer.com.tw/product-detail/T51LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,零束縛．氣墊素面紳士襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T51,全產品,【依襪型】,微分子襪,,
T51-藍,"in stock",new,零束縛．氣墊素面紳士襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T51L-blue-F01.jpg,https://www.footer.com.tw/product-detail/T51LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,零束縛．氣墊素面紳士襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T51,全產品,【依襪型】,微分子襪,,
T51-白,"in stock",new,零束縛．氣墊素面紳士襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T51L-white-F01.jpg,https://www.footer.com.tw/product-detail/T51LWHITE?utm_source=FB_dynamic&utm_medium=adGeek,零束縛．氣墊素面紳士襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T51,全產品,【依襪型】,微分子襪,,
T52-黑,"in stock",new,微分子氣墊紳士雅痞長薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T52L-black-F01.jpg,https://www.footer.com.tw/product-detail/T52LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊紳士雅痞長薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T52,全產品,【依襪型】,微分子襪,,
T52-藍,"in stock",new,微分子氣墊紳士雅痞長薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T52L-blue-F01.jpg,https://www.footer.com.tw/product-detail/T52LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊紳士雅痞長薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T52,全產品,【依襪型】,微分子襪,,
T52-白,"in stock",new,微分子氣墊紳士雅痞長薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T52L-white-F01.jpg,https://www.footer.com.tw/product-detail/T52LWHITE?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊紳士雅痞長薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T52,全產品,【依襪型】,微分子襪,,
T71L-黑,"in stock",new,微分子氣墊單色船型薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T71L-black-F01.jpg,https://www.footer.com.tw/product-detail/T71LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊單色船型薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T71,全產品,【依襪型】,微分子襪,,
T71L-深灰,"in stock",new,微分子氣墊單色船型薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T71L-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T71LDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊單色船型薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T71,全產品,【依襪型】,微分子襪,,
T71L-白,"in stock",new,微分子氣墊單色船型薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T71L-white-F01.jpg,https://www.footer.com.tw/product-detail/T71LWHITE?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊單色船型薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T71,全產品,【依襪型】,微分子襪,,
T71M-黑,"in stock",new,微分子氣墊單色船型薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T71M-black-F01.jpg,https://www.footer.com.tw/product-detail/T71MMBLACK?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊單色船型薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T71M,全產品,【依襪型】,微分子襪,,
T71M-深灰,"in stock",new,微分子氣墊單色船型薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T71M-gray-F01.jpg,https://www.footer.com.tw/product-detail/T71MMGRAY?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊單色船型薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T71M,全產品,【依襪型】,微分子襪,,
T71M-白,"in stock",new,微分子氣墊單色船型薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T71M-white-F01.jpg,https://www.footer.com.tw/product-detail/T71MMWHITE?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊單色船型薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T71M,全產品,【依襪型】,微分子襪,,
T71XL-黑,"in stock",new,微分子氣墊單色船型薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T71XL-black-F01.jpg,https://www.footer.com.tw/product-detail/T71XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊單色船型薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T71XL,全產品,【依襪型】,微分子襪,,
T71XL-深灰,"in stock",new,微分子氣墊單色船型薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T71XL-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T71XLXLDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊單色船型薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T71XL,全產品,【依襪型】,微分子襪,,
T71XL-白,"in stock",new,微分子氣墊單色船型薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T71XL-white-F01.jpg,https://www.footer.com.tw/product-detail/T71XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,微分子氣墊單色船型薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,T71XL,全產品,【依襪型】,微分子襪,,
T72L-寶寶藍,"in stock",new,素色微分子船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T72L-BABYBLUE-01-F.jpg,https://www.footer.com.tw/product-detail/T72LLBABYBLUE?utm_source=FB_dynamic&utm_medium=adGeek,素色微分子船短襪,280,200,-,-,footer,全產品【新品＆活動企劃】微分子襪,T72L,全產品,【新品＆活動企劃】,微分子襪,,
T72L-磚紅,"in stock",new,素色微分子船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T72L-BRICKRED-01-F.jpg,https://www.footer.com.tw/product-detail/T72LLBRICKRED?utm_source=FB_dynamic&utm_medium=adGeek,素色微分子船短襪,280,200,-,-,footer,全產品【新品＆活動企劃】微分子襪,T72L,全產品,【新品＆活動企劃】,微分子襪,,
T72L-深藍,"in stock",new,素色微分子船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T72L-DARKBLUE-01-F.jpg,https://www.footer.com.tw/product-detail/T72LLDARKBLUE?utm_source=FB_dynamic&utm_medium=adGeek,素色微分子船短襪,280,200,-,-,footer,全產品【新品＆活動企劃】微分子襪,T72L,全產品,【新品＆活動企劃】,微分子襪,,
T72L-蒂芬妮綠,"in stock",new,素色微分子船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T72L-TIFFANY-01-F.jpg,https://www.footer.com.tw/product-detail/T72LLTIFFANY?utm_source=FB_dynamic&utm_medium=adGeek,素色微分子船短襪,280,200,-,-,footer,全產品【新品＆活動企劃】微分子襪,T72L,全產品,【新品＆活動企劃】,微分子襪,,
T72L-胡桃木棕,"in stock",new,素色微分子船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T72L-WALNUT-01-F.jpg,https://www.footer.com.tw/product-detail/T72LLWALNUT?utm_source=FB_dynamic&utm_medium=adGeek,素色微分子船短襪,280,200,-,-,footer,全產品【新品＆活動企劃】微分子襪,T72L,全產品,【新品＆活動企劃】,微分子襪,,
T72M-寶寶藍,"in stock",new,素色微分子船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T72M-BABYBLUE-01-F.jpg,https://www.footer.com.tw/product-detail/T72MMBABYBLUE?utm_source=FB_dynamic&utm_medium=adGeek,素色微分子船短襪,280,200,-,-,footer,全產品【新品＆活動企劃】微分子襪,T72M,全產品,【新品＆活動企劃】,微分子襪,,
